"chain.3.person" "chain.3.q1" "chain.3.q2" "chain.3.q3" "chain.3.q4" "chain.3.q5" "chain.3.q6" "chain.3.q7" "chain.3.q8" "chain.3.q9" "chain.3.q10" "chain.3.q11" "chain.3.q12" "chain.3.ed" "chain.3.marital" "chain.3.working" "chain.3.age" "chain.3.age2" "chain.3.race" "chain.3.eth" "chain.3.children" "chain.3.income" "chain.3.inc.ed" "chain.3.gender" "chain.3.victim" "chain.3.yrs.in.nbh" "chain.3.zip" "chain.3.n.sid" "chain.3.missing_q1" "chain.3.missing_q2" "chain.3.missing_q3" "chain.3.missing_q4" "chain.3.missing_q5" "chain.3.missing_q6" "chain.3.missing_q7" "chain.3.missing_q8" "chain.3.missing_q9" "chain.3.missing_q10" "chain.3.missing_q11" "chain.3.missing_q12" "chain.3.missing_ed" "chain.3.missing_marital" "chain.3.missing_working" "chain.3.missing_age" "chain.3.missing_age2" "chain.3.missing_race" "chain.3.missing_eth" "chain.3.missing_children" "chain.3.missing_income" "chain.3.missing_inc.ed" "chain.3.missing_gender" "chain.3.missing_victim"
"359" 359 2 3 2 3 2 2 1 "1" 1 "1" "1" 1 "High school diploma" "Single-never married" "Working full-time" 28 784 "Black or African American" "Not Hispanic or Latino" 4 "Between $40,001 and $60,000" "0" "Male" "No" 20 "21218" 223 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"360" 360 1 4 1 3 3 1 1 "1" 1 "1" "1" 5 "Associates degree" "Single-never married" "Not working" 31 961 "Black or African American" "Not Hispanic or Latino" 1 "Refused" "4" "Female" "No" 3 "21218" 223 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"361" 361 4 2 2 3 2 2 4 "3" 3 "3" "2" 4 "High school diploma" "Married" "Not working" 49 2401 "Black or African American" "Not Hispanic or Latino" 2 "Between $60,001 and $80,000" "0" "Male" "No" 18 "21218" 223 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"362" 362 5 2 2 4 2 2 3 "2" 3 "3" "3" 2 "Some college" "Single-never married" "Working full-time" 41 1681 "Something else" "Not Hispanic or Latino" 3 "Refused" "3" "Female" "No" 5 "21218" 223 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"363" 363 2 2 4 2 3 2 3 "1" 3 "3" "1" 1 "Some middle school or high school" "Single-never married" "Not working" 27 729 "Black or African American" "Not Hispanic or Latino" 4 "Between $10,001 and $25,000" "0" "Female" "Yes" 1 "21218" 223 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"364" 364 1 5 2 3 3 2 2 "1" 1 "2" "1" 2 "High school diploma" "Widowed" "Not working" 55 3025 "Black or African American" "Not Hispanic or Latino" 2 "dontknow" "0" "Male" "No" 1 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"365" 365 2 3 5 3 5 1 2 "1" 2 "2" "1" 2 "Some college" "Married" "Working full-time" 53 2809 "Black or African American" "Not Hispanic or Latino" 0 "Less than $10,000" "0" "Male" "No" 4 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"366" 366 2 2 2 3 3 3 3 "4" 3 "3" "4" 3 "Some middle school or high school" "Single-never married" "Part-time" 31 961 "Black or African American" "Not Hispanic or Latino" 0 "Less than $10,000" "0" "Male" "No" 30 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"367" 367 2 4 3 4 2 2 2 "1" 1 "3" "2" 3 "Some college" "Single-never married" "Working full-time" 32 1024 "Black or African American" "Not Hispanic or Latino" 4 "Between $40,001 and $60,000" "0" "Female" "No" 2 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"368" 368 2 2 3 3 3 2 2 "1" 1 "1" "1" 1 "Associates degree" "Married" "Not working" 46 2116 "Black or African American" "Not Hispanic or Latino" 2 "dontknow" "0" "Male" "No" 9 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"369" 369 3 3 5 3 3 2 4 "2" 2 "2" "1" 3 "Associates degree" "Single-never married" "Not working" 37 1369 "Black or African American" "Not Hispanic or Latino" 2 "Between $40,001 and $60,000" "0" "Male" "No" 0 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"370" 370 2 3 2 3 5 2 2 "2" 2 "2" "2" 5 "High school diploma" "Single-never married" "Working full-time" 56 3136 "Black or African American" "Not Hispanic or Latino" 2 "Between $40,001 and $60,000" "0" "Female" "No" 5 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"371" 371 1 3 2 3 3 1 1 "1" 1 "1" "1" 1 "High school diploma" "Single-never married" "Working full-time" 22 484 "Black or African American" "Not Hispanic or Latino" 1 "Between $25,001 and $40,000" "0" "Male" "No" 6 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"372" 372 2 4 3 4 4 2 1 "2" 2 "2" "2" 5 "Some college" "Single-never married" "Working full-time" 55 3025 "Black or African American" "Not Hispanic or Latino" 0.807512572700928 "Between $25,001 and $40,000" "0" "Female" "No" 9 "21218" 224 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE
"373" 373 2 3 2 3 3 2 2 "2" 2 "2" "2" 2 "Some middle school or high school" "Single-never married" "Not working" 27 729 "Black or African American" "Not Hispanic or Latino" 3 "Between $10,001 and $25,000" "0" "Female" "No" 3 "21214" 24 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"374" 374 1 4 1 4 3 1 2 "1" 3 "1" "1" 1 "Masters graduate or professional degree" "Married" "Working full-time" 63 3969 "White" "Not Hispanic or Latino" 0 "Between $60,001 and $80,000" "0" "Female" "No" 13 "21214" 24 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"375" 375 2 3 2 3 3 2 3 "2" 3 "2" "2" 5 "Masters graduate or professional degree" "Married" "Not working" 66 4356 "White" "Not Hispanic or Latino" 0 "Between $80,001 and $100,000" "0" "Female" "No" 9 "21214" 24 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"376" 376 2 3 2 3 3 2 2 "2" 2 "2" "2" 2 "Masters graduate or professional degree" "Married" "Retired" 67 4489 "White" "Not Hispanic or Latino" 0 "Refused" "6" "Male" "No" 28 "21214" 24 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"377" 377 2 3 2 3 3 2 1 "1" 2 "1" "1" 5 "Bachelors degree" "Single-never married" "Working full-time" 24 576 "White" "Not Hispanic or Latino" 0 "More than $100,000" "0" "Female" "No" 20 "21214" 24 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"378" 378 1 4 1 3 3 1 2 "1" 2 "2" "2" 1 "Masters graduate or professional degree" "Married" "Working full-time" 49 2401 "Black or African American" "Not Hispanic or Latino" 2 "More than $100,000" "0" "Male" "Yes" 6 "21214" 24 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"379" 379 2 3 2 3 3 2 2 "1" 5 "1" "1" 1 "Masters graduate or professional degree" "Widowed" "Retired" 85 7225 "White" "Not Hispanic or Latino" 0.473136479163378 "Between $40,001 and $60,000" "0" "Male" "No" 45 "21214" 24 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE
"380" 380 2 3 5 3 3 2 1 "1" 1 "1" "3" 3 "Some college" "Single-never married" "Not working" 23 529 "Black or African American" "Not Hispanic or Latino" 2 "dontknow" "0" "Female" "No" 0 "21216" 225 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"381" 381 2 2 2 3 3 2 1 "1" 1 "1" "1" 1 "High school diploma" "Separated" "Not working" 58 3364 "Black or African American" "Not Hispanic or Latino" 1 "dontknow" "0" "Female" "No" 2 "21216" 225 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"382" 382 2 3 2 3 3 2 1 "1" 1 "1" "1" 1 "Masters graduate or professional degree" "Single-never married" "Not working" 49 2401 "Black or African American" "Not Hispanic or Latino" 0 "Between $10,001 and $25,000" "0" "Female" "No" 3 "21216" 225 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"383" 383 2 3 5 3 3 2 2 "2" 3 "2" "2" 2 "Some middle school or high school" "Widowed" "Retired" 87 7569 "Black or African American" "Not Hispanic or Latino" 0 "Refused" "1" "Male" "No" 27 "21216" 225 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"384" 384 3 3 4 3 5 2 5 "1" 3 "2" "3" 3 "High school diploma" "Single-never married" "Working full-time" 31 961 "Black or African American" "Not Hispanic or Latino" 4 "dontknow" "0" "Female" "No" 8 "21216" 225 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"385" 385 2 3 2 3 3 2 3 "2" 1 "1" "1" 1 "Bachelors degree" "Widowed" "Part-time" 56 3136 "Black or African American" "Not Hispanic or Latino" 0 "Between $10,001 and $25,000" "0" "Female" "No" 0 "21216" 225 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE
"386" 386 1 3 2 5 2 2 1 "1" 1 "1" "1" 1 "Some middle school or high school" "Married" "Working full-time" 54 2916 "Black or African American" "Not Hispanic or Latino" 3 "dontknow" "0" "Male" "No" 5 "21216" 225 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"387" 387 2 3 2 3 3 2 2 "2" 2 "2" "2" 2 "High school diploma" "Single-never married" "Working full-time" 33 1089 "Black or African American" "Not Hispanic or Latino" 0 "Between $25,001 and $40,000" "0" "Male" "No" 2 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"388" 388 2 3 2 3 3 2 1 "1" 1 "1" "1" 1 "High school diploma" "Married" "Working full-time" 49 2401 "Black or African American" "Not Hispanic or Latino" 0 "Between $25,001 and $40,000" "0" "Male" "No" 12 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"389" 389 1 3 5 3 5 5 3 "2" 3 "3" "2" 5 "Some college" "Married" "Working full-time" 36 1296 "Black or African American" "Not Hispanic or Latino" 2 "Between $80,001 and $100,000" "0" "Female" "No" 1 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"390" 390 2 3 2 3 3 2 1 "2" 1 "2" "1" 3 "High school diploma" "Single-never married" "Not working" 22 484 "Black or African American" "Not Hispanic or Latino" 0 "Less than $10,000" "0" "Female" "No" 20 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"391" 391 3 3 2 2 3 2 2 "2" 2 "2" "2" 2 "Some middle school or high school" "Married" "Retired" 90 8100 "Black or African American" "Not Hispanic or Latino" 0 "Refused" "1" "Male" "No" 25 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE
"392" 392 2 3 2 3 5 2 3 "3" 3 "2" "2" 2 "Some college" "Divorced" "Other" 49 2401 "Black or African American" "Not Hispanic or Latino" 0 "Between $25,001 and $40,000" "0" "Male" "No" 6 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"393" 393 2 2 2 2 2 2 2 "2" 2 "2" "2" 2 "Some college" "Single-never married" "Not working" 23 529 "Black or African American" "Not Hispanic or Latino" 1 "Between $10,001 and $25,000" "0" "Female" "No" 0 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"394" 394 2 3 2 3 2 2 2 "2" 2 "2" "2" 2 "Masters graduate or professional degree" "Separated" "Working full-time" 61 3721 "Black or African American" "Not Hispanic or Latino" 0 "Between $60,001 and $80,000" "0" "Female" "No" 27 "21216" 226 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"395" 395 2 3 2 3 3 2 1 "1" 1 "1" "1" 1 "Some middle school or high school" "Single-never married" "Working full-time" 41 1681 "Something else" "Hispanic or Latino" 2 "Less than $10,000" "0" "Female" "No" 6 "21224" 227 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"396" 396 2 3 3 3 2 2 3 "2" 2 "2" "2" 3 "Some middle school or high school" "Single-never married" "Working full-time" 40 1600 "Something else" "Hispanic or Latino" 2 "Between $40,001 and $60,000" "0" "Male" "Yes" 2 "21224" 227 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"397" 397 2 2 2 3 5 2 5 "2" 2 "2" "2" 5 "High school diploma" "Single-never married" "Working full-time" 41 1681 "Something else" "Hispanic or Latino" 3 "Refused" "2" "Female" "No" 0 "21224" 227 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"398" 398 2 3 2 2 2 3 2 "3" 2 "2" "1" 3 "High school diploma" "Single-never married" "Not working" 44 1936 "White" "Not Hispanic or Latino" 0.253405464549238 "dontknow" "0" "Male" "Yes" 8 "21224" 227 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE
"399" 399 2 3 2 3 2 2 2 "2" 2 "1" "2" 2 "Some middle school or high school" "Single-never married" "Part-time" 40 1600 "Something else" "Hispanic or Latino" 2 "dontknow" "0" "Female" "No" 3 "21224" 227 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"400" 400 2 2 2 2 5 5 2 "2" 2 "2" "2" 5 "Some middle school or high school" "Single-never married" "Not working" 28 784 "Something else" "Hispanic or Latino" 0 "dontknow" "0" "Female" "No" 2 "21224" 227 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"401" 401 2 3 3 5 5 3 2 "2" 3 "5" "1" 5 "Some middle school or high school" "Single-never married" "Not working" 46 2116 "Black or African American" "Not Hispanic or Latino" 2 "dontknow" "0" "Female" "No" 7 "21224" 227 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"402" 402 2 3 3 3 3 2 2 "2" 2 "2" "2" 2 "Some college" "Single-never married" "Not working" 34 1156 "Black or African American" "Not Hispanic or Latino" 2 "Less than $10,000" "0" "Female" "No" 0 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"403" 403 1 1 1 2 1 1 1 "1" 1 "1" "1" 2 "Some college" "Single-never married" "Working full-time" 25 625 "Black or African American" "Not Hispanic or Latino" 1 "Between $25,001 and $40,000" "0" "Female" "No" 1 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"404" 404 1 3 3 3 3 1 1 "1" 1 "1" "1" 1 "Some college" "Divorced" "Retired" 65 4225 "Black or African American" "Not Hispanic or Latino" 2 "Between $10,001 and $25,000" "0" "Male" "No" 14 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"405" 405 3 3 4 3 1 2 4 "4" 2 "3" "1" 4 "High school diploma" "Single-never married" "Working full-time" 29 841 "Black or African American" "Not Hispanic or Latino" 1 "Between $80,001 and $100,000" "0" "Male" "No" 28 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"406" 406 2 3 5 2 2 2 2 "1" 1 "1" "2" 2 "High school diploma" "Single-never married" "Not working" 29 841 "Black or African American" "Not Hispanic or Latino" 2 "Less than $10,000" "0" "Female" "No" 1 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"407" 407 2 4 3 3 3 1 1 "1" 1 "1" "1" 1 "Some middle school or high school" "Single-never married" "Not working" 37 1369 "Black or African American" "Not Hispanic or Latino" 1 "Less than $10,000" "0" "Female" "No" 4 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"408" 408 2 3 5 3 3 3 4 "2" 1 "3" "4" 4 "Some college" "Widowed" "Retired" 84 7056 "Black or African American" "Not Hispanic or Latino" 1.16275677421674 "More than $100,000" "0" "Female" "No" 31 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE
"409" 409 2 3 5 3 2 5 3 "3" 2 "2" "2" 3 "Bachelors degree" "Single-never married" "Working full-time" 33 1089 "Black or African American" "Not Hispanic or Latino" 1 "Between $40,001 and $60,000" "0" "Male" "No" 2 "21229" 228 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"410" 410 2 3 2 3 3 2 1 "1" 1 "1" "1" 1 "Bachelors degree" "Single-never married" "Working full-time" 54 2916 "Black or African American" "Not Hispanic or Latino" -2.32306193470178 "Between $60,001 and $80,000" "0" "Female" "Yes" 7 "21229" 229 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE
"411" 411 2 3 5 3 5 2 3 "2" 3 "2" "2" 3 "Some middle school or high school" "Single-never married" "Working full-time" 21 441 "Black or African American" "Not Hispanic or Latino" 3 "Refused" "1" "Female" "No" 2 "21229" 229 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"412" 412 2 2 2 3 3 2 1 "1" 2 "2" "1" 3 "High school diploma" "Married" "Part-time" 63 3969 "Black or African American" "Not Hispanic or Latino" 0 "Between $40,001 and $60,000" "0" "Male" "Yes" 35 "21229" 229 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"413" 413 1 3 2 3 3 2 1 "1" 1 "1" "1" 1 "Bachelors degree" "Single-never married" "Working full-time" 53 2809 "Black or African American" "Not Hispanic or Latino" 0 "Between $80,001 and $100,000" "0" "Female" "No" 30 "21229" 229 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"414" 414 2 2 2 3 2 2 2 "1" 2 "2" "1" 1 "Some college" "Married" "Retired" 53 2809 "Black or African American" "Not Hispanic or Latino" 3 "Refused" "3" "Male" "Yes" 15 "21229" 229 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"415" 415 2 3 2 3 2 2 2 "2" 2 "2" "1" 2 "Some college" "Married" "Not working" 60 3600 "Black or African American" "Not Hispanic or Latino" 0 "dontknow" "0" "Female" "No" 3 "21229" 229 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"416" 416 1 3 2 3 5 2 3 "2" 1 "3" "2" 3 "Masters graduate or professional degree" "Married" "Working full-time" 27 729 "Black or African American" "Not Hispanic or Latino" 0 "Between $40,001 and $60,000" "0" "Male" "No" 0 "21229" 229 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"417" 417 2 2 2 2 3 2 2 "2" 3 "3" "2" 2 "Some college" "Single-never married" "Working full-time" 33 1089 "Black or African American" "Not Hispanic or Latino" 3 "Between $10,001 and $25,000" "0" "Female" "No" 2 "21223" 230 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"418" 418 2 3 2 3 2 2 2 "2" 2 "2" "2" 2 "Some middle school or high school" "Married" "Not working" 59 3481 "Black or African American" "Not Hispanic or Latino" 0 "dontknow" "0" "Female" "No" 1 "21223" 230 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"419" 419 2 2 3 5 5 2 4 "4" 2 "1" "1" 2 "High school diploma" "Single-never married" "Not working" 38 1444 "Black or African American" "Not Hispanic or Latino" 0 "dontknow" "0" "Male" "No" 0 "21223" 230 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"420" 420 1 2 4 2 2 4 3 "4" 4 "4" "4" 4 "Some middle school or high school" "Married" "Not working" 73 5329 "Black or African American" "Not Hispanic or Latino" 0 "Between $10,001 and $25,000" "0" "Male" "No" 33 "21223" 230 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
"421" 421 3 3 3 3 2 3 1 "2" 2 "1" "1" 5 "Some college" "Single-never married" "Part-time" 26 676 "Black or African American" "Not Hispanic or Latino" 2 "Less than $10,000" "0" "Female" "No" 1 "21223" 230 FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE
